id,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan
10179263,C,32000,0,8,RENT,23.92,debt_consolidation, 36 months,1,,47.4,0.0,0.641826979,0
6572875,D,155500,0,11,MORTGAGE,8.57,debt_consolidation, 60 months,1,,93.3,0.0,0.673662319,0
8666489,C,60000,0,4,RENT,10.55,debt_consolidation, 60 months,0,,74.5,0.0,0.021106886,0
8976480,C,50000,0,3,MORTGAGE,7.54,debt_consolidation, 36 months,1,,11.8,0.0,0.079434725,0
6177671,A,36000,0,11,MORTGAGE,25.77,home_improvement, 36 months,1,,22.5,0.0,0.28890646,1
6553457,D,55000,0,2,RENT,17.37,debt_consolidation, 36 months,1,,94.2,0.0,0.683812997,0
7069812,A,125000,0,11,OWN,19.57,home_improvement, 36 months,1,,0.0,0.0,0.640638758,0
8148386,A,48720,0,11,MORTGAGE,7.02,credit_card, 36 months,0,,43.3,0.0,0.10701341,0
10092363,A,50000,0,11,,27.68,debt_consolidation, 36 months,0,,78.4,0.0,0.776786721,0
8275741,C,59000,0,4,MORTGAGE,10.01,debt_consolidation, 36 months,0,,49.3,0.0,0.627440667,0
7062552,G,200000,0,3,MORTGAGE,10.61,debt_consolidation, 60 months,1,,92.3,0.0,0.953965067,0
8395186,A,125000,0,6,MORTGAGE,15.99,debt_consolidation, 36 months,1,,44.4,0.0,0.489579514,0
10078455,B,44604,0,3,MORTGAGE,33.58,car, 36 months,1,,41.3,0.0,0.925882158,0
5770391,C,26000,1,1,RENT,10.64,other, 36 months,1,,3.1,0.0,0.843074806,0
5706237,D,85000,0,11,MORTGAGE,12.23,debt_consolidation, 36 months,0,,63.5,0.0,0.634284966,0
7305279,D,50000,0,8,RENT,12.33,debt_consolidation, 36 months,1,,48.1,0.0,0.905790416,0
5406003,B,45000,0,2,MORTGAGE,20.32,debt_consolidation, 36 months,0,,38.6,0.0,0.205820196,1
10875221,C,55000,0,11,MORTGAGE,25.64,debt_consolidation, 36 months,1,,51.5,0.0,0.38433337,0
8566477,D,32000,0,5,OWN,21.57,other, 36 months,0,,92.6,0.0,0.971557562,0
5794950,C,42000,0,8,MORTGAGE,15.03,debt_consolidation, 36 months,1,,41.5,0.0,0.705047832,1
5790098,B,11316,1,0,OWN,17.6,credit_card, 36 months,1,,43.7,0.0,0.652805212,0
6245011,B,165000,0,6,,13.98,debt_consolidation, 36 months,1,,36.4,0.0,0.759412941,0
7916744,C,135000,1,1,RENT,10.22,debt_consolidation, 60 months,0,,53.2,0.0,0.823166604,0
7435764,C,65000,0,11,MORTGAGE,14.11,debt_consolidation, 36 months,1,,83.3,0.0,0.214371077,0
7439064,C,42000,0,6,RENT,18.03,debt_consolidation, 60 months,1,,90.7,0.0,0.616413813,0
10123853,B,24000,0,7,RENT,17.7,credit_card, 36 months,1,,39.8,0.0,0.890021992,0
6885638,B,44000,0,11,MORTGAGE,8.02,debt_consolidation, 36 months,1,,71.0,0.0,0.672430975,0
8977945,B,240000,0,4,MORTGAGE,7.75,debt_consolidation, 36 months,0,,70.5,0.0,0.708426225,0
6330220,F,47000,0,11,MORTGAGE,33.19,debt_consolidation, 60 months,1,,70.1,0.0,0.128624215,1
6209732,C,35677,1,0,RENT,7.67,credit_card, 36 months,1,,88.6,0.0,0.601435167,0
8896295,B,25000,0,6,RENT,21.99,credit_card, 36 months,1,,20.2,0.0,0.04897596,0
9215133,A,94000,0,6,MORTGAGE,11.44,debt_consolidation, 36 months,1,,18.9,0.0,0.039670273,0
5684681,E,100000,0,6,MORTGAGE,16.63,debt_consolidation, 60 months,0,,71.6,0.0,0.865775994,0
5640276,A,115700,0,11,,18.9,debt_consolidation, 36 months,1,,59.7,0.0,0.208765185,0
7947203,C,36000,1,1,RENT,34.57,credit_card, 36 months,1,,48.4,0.0,0.216010765,0
8184778,B,74000,0,2,MORTGAGE,20.53,credit_card, 36 months,1,,66.1,0.0,0.018105238,0
5785548,C,115000,0,2,MORTGAGE,19.37,credit_card, 36 months,1,,65.7,0.0,0.831551748,0
6205836,B,30000,1,1,,26.92,debt_consolidation, 36 months,1,,48.2,0.0,0.638054297,1
7304832,D,40000,0,2,RENT,18.69,debt_consolidation, 36 months,1,,53.8,0.0,0.217263415,1
7635833,E,155000,0,4,RENT,12.54,debt_consolidation, 60 months,0,,69.5,0.0,0.425015059,0
6331391,B,55000,0,6,RENT,21.32,debt_consolidation, 36 months,0,,45.0,0.0,0.038130464,0
6190678,C,43000,0,11,MORTGAGE,28.33,debt_consolidation, 36 months,1,,78.5,0.0,0.178245524,1
7535247,C,48000,0,3,,27.75,credit_card, 60 months,1,,64.9,0.0,0.332261011,0
10695788,C,45000,0,3,MORTGAGE,28.67,debt_consolidation, 36 months,0,,85.4,0.0,0.267754726,0
7306273,B,60000,0,8,RENT,17.08,debt_consolidation, 36 months,1,,59.0,0.0,0.192699985,0
5757235,B,45000,1,1,RENT,15.68,debt_consolidation, 36 months,1,,18.3,0.0,0.584642972,0
7266706,F,85000,1,1,RENT,21.16,house, 60 months,0,,68.1,51.2955,0.084137844,1
6290201,C,61000,0,3,OWN,11.37,debt_consolidation, 36 months,0,,84.6,0.0,0.850572342,0
8607749,E,45000,0,11,RENT,18.11,debt_consolidation, 60 months,0,,46.3,0.0,0.648810374,0
5759341,B,60000,0,8,MORTGAGE,9.02,credit_card, 36 months,1,,78.0,0.0,0.052421687,0
7675973,E,62060,0,7,RENT,25.7,debt_consolidation, 60 months,1,,50.1,0.0,0.38321866,1
7093569,C,42120,1,1,MORTGAGE,20.34,other, 36 months,0,,39.4,0.0,0.343695625,0
6166400,D,52000,0,2,RENT,15.6,debt_consolidation, 36 months,0,,57.6,0.0,0.95205225,0
7099021,C,40000,0,4,RENT,33.6,debt_consolidation, 60 months,1,,46.2,0.0,0.732368737,0
6317911,B,80000,0,11,RENT,14.84,credit_card, 36 months,0,,20.1,0.0,0.477288451,0
7448037,C,54000,0,11,MORTGAGE,12.4,debt_consolidation, 60 months,0,,63.7,0.0,0.720556765,0
6095222,D,18700,1,0,RENT,17.07,credit_card, 36 months,1,,73.4,0.0,0.324520001,0
5938351,E,40000,0,8,RENT,30.33,debt_consolidation, 36 months,0,,39.4,0.0,0.889477137,0
8961200,B,86600,0,8,MORTGAGE,30.07,debt_consolidation, 36 months,0,,52.3,0.0,0.773443183,0
9294981,B,96656,0,11,MORTGAGE,7.28,debt_consolidation, 36 months,0,,36.7,0.0,0.923042375,0
10675057,A,70000,0,11,MORTGAGE,22.97,credit_card, 36 months,1,,26.8,0.0,0.857053268,0
6125371,B,62000,0,4,,13.84,debt_consolidation, 36 months,1,,76.6,0.0,0.134230883,0
6180563,C,72000,0,11,MORTGAGE,14.43,home_improvement, 60 months,0,,56.3,0.0,0.565603917,1
8755316,A,100000,0,11,MORTGAGE,12.73,debt_consolidation, 36 months,0,,35.3,0.0,0.774224771,0
8276352,B,74500,0,11,MORTGAGE,12.93,debt_consolidation, 36 months,0,,76.1,0.0,0.258305882,0
5125784,B,60000,0,4,RENT,,credit_card, 36 months,0,,28.1,0.0,0.768501359,0
7619852,C,80000,1,0,MORTGAGE,23.45,debt_consolidation, 60 months,0,,65.3,0.0,0.213114391,0
7648209,B,125000,0,5,RENT,13.67,debt_consolidation, 36 months,1,,47.0,0.0,0.363915465,0
8225259,C,76000,0,4,MORTGAGE,22.55,debt_consolidation, 36 months,1,,70.0,0.0,0.902209411,1
9010470,D,40000,1,1,RENT,15.24,debt_consolidation, 36 months,1,,55.6,0.0,0.475618244,0
8775499,A,53000,0,2,MORTGAGE,20.83,credit_card, 36 months,0,,29.3,0.0,0.937906597,0
6519680,C,80000,0,11,MORTGAGE,6.71,debt_consolidation, 60 months,0,,94.5,0.0,0.781033031,0
5970017,B,80000,0,3,RENT,5.66,debt_consolidation, 36 months,0,,69.2,0.0,0.977522865,0
7535207,D,48800,1,1,RENT,33.59,other, 36 months,1,,61.6,0.0,0.216697466,0
6567811,C,99691,0,11,RENT,7.02,medical, 36 months,1,,46.7,0.0,0.845738044,0
6308412,D,42000,0,11,MORTGAGE,20.11,debt_consolidation, 36 months,0,,94.8,0.0,0.328124489,0
7925273,A,173321,0,9,MORTGAGE,3.77,major_purchase, 36 months,1,,0.0,0.0,0.145510938,0
5954952,E,32000,0,3,RENT,15.04,debt_consolidation, 36 months,1,,58.1,0.0,0.969028907,0
5977084,B,52000,1,1,MORTGAGE,5.29,debt_consolidation, 36 months,1,,56.5,0.0,0.574244681,1
7062981,A,60000,0,10,MORTGAGE,7.32,debt_consolidation, 36 months,1,,31.3,0.0,0.56308837,0
7677991,D,35000,0,6,RENT,19.41,debt_consolidation, 36 months,0,,66.3,0.0,0.287126165,0
8816219,D,47000,0,3,MORTGAGE,21.25,credit_card, 36 months,0,,49.9,0.0,0.411735266,0
3484590,C,60000,0,7,MORTGAGE,13.12,debt_consolidation, 60 months,1,,41.2,0.0,0.616450953,0
6184755,C,35230,0,4,RENT,22.86,debt_consolidation, 60 months,1,,65.4,0.0,0.373175249,0
7936381,A,130000,0,8,MORTGAGE,30.29,credit_card, 36 months,1,,39.7,0.0,0.291343919,0
7075651,B,26200,1,1,RENT,12.87,debt_consolidation, 36 months,1,1.0,43.8,0.0,0.407065558,0
5650013,B,103000,0,11,MORTGAGE,8.76,debt_consolidation, 36 months,0,,49.7,0.0,0.176511712,0
8155475,D,44000,0,11,RENT,16.55,debt_consolidation, 36 months,0,,44.2,0.0,0.890431009,0
9036258,D,50000,0,11,RENT,14.52,debt_consolidation, 36 months,1,,70.4,0.0,0.421599687,0
7717830,D,130000,0,11,MORTGAGE,26.19,credit_card, 60 months,0,,87.2,0.0,0.534578653,0
10648170,C,120000,0,11,MORTGAGE,31.86,debt_consolidation, 36 months,0,,72.1,0.0,0.213706017,0
6254885,B,31200,0,3,OWN,14.97,debt_consolidation, 36 months,0,,45.8,0.0,0.812396391,0
7377168,B,115000,0,6,OWN,5.62,major_purchase, 36 months,0,,13.9,0.0,0.810759023,0
6205057,B,45000,0,11,MORTGAGE,26.37,debt_consolidation, 36 months,1,,70.7,0.0,0.651616218,0
6286011,D,90000,0,9,MORTGAGE,29.39,small_business, 36 months,1,,72.0,0.0,0.590183442,0
5959308,B,70000,0,11,MORTGAGE,25.8,debt_consolidation, 60 months,1,,29.6,0.0,0.037769986,0
7275864,A,42000,0,11,MORTGAGE,26.31,debt_consolidation, 36 months,1,,26.7,0.0,0.786239979,0
7388264,B,56000,0,5,MORTGAGE,26.36,debt_consolidation, 36 months,1,,63.8,0.0,0.706925349,0
7725896,B,86000,0,11,RENT,10.12,credit_card, 36 months,1,,81.3,0.0,0.430893141,0
6184809,B,119856,0,7,RENT,0.67,debt_consolidation, 36 months,1,,38.3,0.0,0.33121465,0
11014883,C,82212,0,11,MORTGAGE,7.41,debt_consolidation, 36 months,0,,45.7,0.0,0.804636317,0
8974940,B,80000,0,5,MORTGAGE,19.97,debt_consolidation, 36 months,0,,34.8,0.0,0.683343025,0
10547558,B,48000,0,11,MORTGAGE,9.75,credit_card, 36 months,0,,54.7,0.0,0.158235541,1
7638220,C,35000,0,3,MORTGAGE,15.15,debt_consolidation, 36 months,1,,37.9,0.0,0.998997179,0
7654775,C,88000,0,6,MORTGAGE,11.99,debt_consolidation, 60 months,1,,42.5,0.0,0.417064719,0
9485095,C,54000,1,0,OWN,25.47,debt_consolidation, 36 months,0,,52.9,0.0,0.863406131,0
5756404,B,22000,1,1,MORTGAGE,8.51,debt_consolidation, 36 months,0,,52.0,0.0,0.85669765,0
7090859,C,66820,0,11,RENT,22.79,debt_consolidation, 36 months,1,,93.2,0.0,0.985588257,1
7717917,C,88000,0,3,RENT,18.76,debt_consolidation, 36 months,0,,78.8,0.0,0.188932543,0
4775581,B,62000,0,9,MORTGAGE,22.33,home_improvement, 36 months,1,,67.8,0.0,0.532920556,0
5365729,D,45000,0,2,,3.89,debt_consolidation, 36 months,1,1.0,83.5,0.0,0.632626077,0
10179906,B,65000,0,11,MORTGAGE,22.77,medical, 60 months,1,,20.3,0.0,0.495959481,0
8998568,D,26000,0,3,MORTGAGE,11.54,debt_consolidation, 36 months,1,,34.2,0.0,0.619599974,0
7069064,B,40000,0,2,RENT,29.03,credit_card, 36 months,0,,53.5,0.0,0.711861224,0
8755161,B,52500,1,1,RENT,5.01,credit_card, 36 months,1,,61.1,0.0,0.993166495,0
8315242,B,55156,0,3,,30.05,debt_consolidation, 36 months,1,,73.9,0.0,0.85040138,0
8561018,E,65000,0,11,,26.4,other, 36 months,0,,40.7,0.0,0.645844293,1
7381464,C,74000,0,4,RENT,19.53,debt_consolidation, 60 months,1,1.0,68.4,0.0,0.658412928,0
6405270,B,70000,0,11,RENT,18.84,credit_card, 36 months,1,,30.0,0.0,0.913713239,0
5980344,D,107000,0,8,MORTGAGE,19.93,house, 60 months,0,,53.7,0.0,0.904860026,0
8274950,B,65000,1,1,,13.18,credit_card, 36 months,0,,40.8,0.0,0.718926285,0
10628130,C,71000,0,3,MORTGAGE,20.4,credit_card, 60 months,0,,73.0,0.0,0.093741198,0
7664645,A,56000,0,11,,9.75,debt_consolidation, 60 months,1,,0.6,0.0,0.775150515,0
7637463,C,67000,0,3,RENT,20.73,debt_consolidation, 36 months,0,1.0,58.3,0.0,0.609869669,0
5979248,E,70000,0,11,MORTGAGE,28.77,credit_card, 60 months,1,,80.4,0.0,0.680101744,0
9444909,A,90000,0,11,OWN,25.32,debt_consolidation, 36 months,1,,65.5,0.0,0.713824117,0
5975535,B,49000,0,7,MORTGAGE,14.96,debt_consolidation, 36 months,0,,51.0,0.0,0.724287693,0
8364828,D,75000,0,3,RENT,18.91,debt_consolidation, 36 months,0,,86.4,0.0,0.927575437,0
8590649,C,70000,0,7,RENT,18.43,credit_card, 36 months,0,,54.2,0.0,0.516636949,0
11246372,D,300000,0,11,OWN,7.26,other, 36 months,1,,85.8,0.0,0.728723533,0
11274725,C,150000,0,11,MORTGAGE,8.89,debt_consolidation, 60 months,0,,48.5,0.0,0.773672698,0
7093471,B,58890,1,0,MORTGAGE,32.12,debt_consolidation, 36 months,1,,88.7,0.0,0.178232819,0
9065385,D,109000,0,11,MORTGAGE,16.85,debt_consolidation, 60 months,0,,51.1,0.0,0.567270308,1
7080176,B,40000,0,8,MORTGAGE,24.54,home_improvement, 36 months,0,0.0,56.5,0.0,0.357901906,0
9544601,A,80000,0,11,MORTGAGE,6.46,debt_consolidation, 36 months,1,,14.1,0.0,0.660939338,0
10715192,B,35000,0,7,MORTGAGE,24.62,debt_consolidation, 36 months,1,,38.2,0.0,0.710406228,0
9145023,E,72500,0,10,OWN,24.53,debt_consolidation, 60 months,1,,37.0,0.0,0.633921384,1
5696121,C,55000,0,11,MORTGAGE,25.94,debt_consolidation, 36 months,1,1.0,58.5,0.0,0.04676653,0
7874575,A,100000,0,9,MORTGAGE,9.86,credit_card, 36 months,1,,28.0,0.0,0.91530381,0
8669977,F,48000,0,11,MORTGAGE,0.65,other, 60 months,1,,29.9,0.0,0.840612695,1
7699550,F,53456,0,11,RENT,34.03,debt_consolidation, 60 months,1,,89.9,0.0,0.448690722,1
8628715,C,100000,0,3,RENT,5.46,debt_consolidation, 36 months,0,,12.8,0.0,0.403707405,0
5757960,C,98000,0,11,,15.7,debt_consolidation, 60 months,1,,62.5,0.0,0.613605289,0
6190624,B,80000,0,11,RENT,25.13,debt_consolidation, 36 months,0,,37.1,0.0,0.092381232,1
9225279,B,59900,0,10,OWN,24.73,debt_consolidation, 36 months,0,,75.2,0.0,0.251137763,0
8960264,D,35360,0,9,MORTGAGE,5.43,car, 36 months,0,,21.5,0.0,0.711125844,0
8556392,C,56151,0,4,MORTGAGE,15.28,credit_card, 36 months,1,,71.7,0.0,0.347228777,0
5777126,D,53000,0,11,RENT,16.48,credit_card, 36 months,1,,73.6,0.0,0.453442755,0
5715052,D,120000,1,1,RENT,11.55,other, 36 months,0,,30.2,0.0,0.510676807,0
5756356,C,69000,0,11,MORTGAGE,5.01,debt_consolidation, 36 months,0,,75.5,0.0,0.005601418,1
6178949,B,65000,0,2,RENT,13.73,credit_card, 36 months,1,,36.5,0.0,0.594046075,0
8628590,G,45000,0,2,RENT,7.84,debt_consolidation, 60 months,1,,90.9,0.0,0.923778563,0
7376427,C,54000,0,11,MORTGAGE,15.12,debt_consolidation, 60 months,0,,31.9,0.0,0.311201919,0
8561213,A,55000,0,3,RENT,9.36,credit_card, 36 months,1,,27.3,0.0,0.647304965,0
5948903,A,180000,0,9,MORTGAGE,11.08,debt_consolidation, 36 months,0,,81.0,0.0,0.738192852,0
6186907,C,100000,0,2,MORTGAGE,13.57,debt_consolidation, 60 months,1,,61.0,0.0,0.928855082,0
10168623,B,88000,0,3,RENT,6.1,home_improvement, 60 months,1,,7.7,0.0,0.066542875,0
8015123,D,67000,0,2,,3.53,credit_card, 36 months,0,,27.3,0.0,0.496959087,0
8055085,E,120000,0,4,RENT,7.3,debt_consolidation, 36 months,1,,79.1,0.0,0.843668545,0
7645180,B,52000,1,0,MORTGAGE,10.04,credit_card, 36 months,0,,71.0,0.0,0.349346081,0
9067024,B,54000,1,1,,8.94,debt_consolidation, 36 months,0,,27.0,0.0,0.511841706,0
9078041,B,91000,0,5,RENT,6.07,credit_card, 36 months,1,,70.6,0.0,0.664818757,0
7389394,E,50000,0,2,RENT,21.07,debt_consolidation, 60 months,0,,51.2,0.0,0.228610546,0
10148500,C,71000,0,11,RENT,16.24,vacation, 36 months,1,,35.6,0.0,0.467320036,0
5775114,B,115000,0,6,MORTGAGE,16.45,credit_card, 36 months,1,,84.5,0.0,0.504834586,0
7072793,B,70000,0,4,MORTGAGE,19.37,debt_consolidation, 60 months,1,,51.9,0.0,0.497202304,0
7047574,F,60800,1,1,OWN,17.8,debt_consolidation, 60 months,0,,97.2,0.0,0.686531464,1
8967496,A,42000,0,10,RENT,23.46,credit_card, 36 months,1,,77.0,0.0,0.381126236,0
7686312,E,42368,0,11,RENT,26.82,debt_consolidation, 60 months,1,,81.7,0.0,0.394692078,1
7095337,D,80000,0,11,,34.17,debt_consolidation, 36 months,0,,70.8,0.0,0.803563238,0
4584663,C,152000,1,1,RENT,9.42,credit_card, 36 months,1,,97.0,0.0,0.652556157,0
8625646,C,50000,0,11,MORTGAGE,15.46,other, 36 months,1,,43.6,0.0,0.659168287,1
10715014,B,40000,0,11,MORTGAGE,7.23,home_improvement, 36 months,1,,85.4,0.0,0.085583909,0
7062495,A,68000,0,5,MORTGAGE,16.42,debt_consolidation, 36 months,0,,28.5,0.0,0.502319164,0
7346213,A,66000,0,3,MORTGAGE,8.47,credit_card, 36 months,0,,65.7,0.0,0.84472551,1
6156932,B,55000,0,4,RENT,19.46,debt_consolidation, 36 months,0,,40.5,0.0,0.718976051,0
6189043,B,72000,1,1,RENT,28.66,credit_card, 36 months,0,,63.0,0.0,0.332299122,0
7695260,E,65000,0,3,RENT,24.1,debt_consolidation, 60 months,0,,63.9,0.0,0.101402847,0
7057141,B,20000,1,1,RENT,21.89,debt_consolidation, 36 months,1,,37.5,0.0,0.464626547,1
3494972,A,45000,0,11,RENT,24.75,credit_card, 36 months,0,,50.8,0.0,0.767493328,1
6545180,F,116000,0,11,MORTGAGE,11.3,debt_consolidation, 60 months,0,,23.7,0.0,0.977328389,0
10894634,A,53000,0,6,RENT,24.39,debt_consolidation, 36 months,1,,21.8,0.0,0.637139152,0
7447891,B,133000,0,11,MORTGAGE,8.42,debt_consolidation, 36 months,0,,43.7,0.0,0.840029673,0
5948769,C,45000,0,6,MORTGAGE,24.21,home_improvement, 36 months,0,,95.5,0.0,0.572332221,1
5761310,C,100600,0,5,MORTGAGE,23.5,debt_consolidation, 60 months,1,,75.5,0.0,0.176735279,1
8981268,D,163000,0,5,MORTGAGE,17.92,debt_consolidation, 36 months,1,,82.7,0.0,0.529717814,0
1512271,B,50000,1,1,RENT,21.89,debt_consolidation, 36 months,1,,82.7,0.0,0.249722236,0
6527984,B,31600,1,0,MORTGAGE,24.19,debt_consolidation, 36 months,0,,84.5,0.0,0.480901763,1
8954833,B,83000,0,11,MORTGAGE,18.59,debt_consolidation, 36 months,1,,38.3,0.0,0.527396384,0
7514867,E,36746,0,11,,11.1,debt_consolidation, 60 months,0,,65.0,0.0,0.697962926,0
9218927,B,85000,0,8,MORTGAGE,26.75,credit_card, 36 months,0,,17.7,0.0,0.042586837,1
7448085,D,30000,0,4,RENT,15.64,debt_consolidation, 36 months,1,,69.3,0.0,0.756962444,0
8915761,A,100000,0,4,MORTGAGE,22.56,credit_card, 36 months,0,,62.9,0.0,0.962089459,1
10834854,C,50000,0,8,RENT,24.63,credit_card, 60 months,0,,96.5,0.0,0.618875938,0
7080881,C,41000,0,9,RENT,26.87,debt_consolidation, 60 months,1,,45.5,17.33,0.949564152,1
7338718,F,84000,0,6,RENT,21.49,credit_card, 60 months,1,,80.7,0.0,0.840386933,0
7729197,F,65000,0,6,RENT,19.11,debt_consolidation, 60 months,1,,59.9,0.0,0.758151487,0
6819166,C,43500,0,3,RENT,12.41,credit_card, 36 months,0,,62.8,0.0,0.549438223,0
6572381,E,41000,0,9,OWN,22.74,debt_consolidation, 36 months,1,,61.1,0.0,0.245837811,0
8406232,D,54000,0,6,MORTGAGE,18.22,debt_consolidation, 36 months,1,,92.0,0.0,0.927386963,0
7067810,B,30000,0,6,OWN,16.64,credit_card, 36 months,0,,41.8,0.0,0.157664514,0
8095621,C,48000,0,11,,29.35,debt_consolidation, 60 months,1,,66.6,0.0,0.742618702,1
7385249,G,290000,0,11,OWN,16.94,other, 60 months,0,,34.1,0.0,0.732535667,1
7414939,C,60000,0,9,MORTGAGE,14.0,credit_card, 36 months,1,,65.4,0.0,0.85981511,0
8595453,B,160000,0,11,MORTGAGE,25.87,debt_consolidation, 36 months,1,,41.3,0.0,0.511568353,0
7636346,C,77000,0,11,MORTGAGE,15.48,debt_consolidation, 36 months,1,,20.2,0.0,0.774798773,0
5784323,B,65000,0,10,,10.5,credit_card, 36 months,1,,54.0,0.0,0.670401946,0
10695626,B,26000,1,0,MORTGAGE,13.02,small_business, 36 months,0,,30.6,0.0,0.597454386,0
6786880,D,105000,0,11,MORTGAGE,15.59,medical, 36 months,1,,71.1,0.0,0.113469556,1
9219049,C,33000,0,4,MORTGAGE,21.64,debt_consolidation, 60 months,0,,74.3,0.0,0.451921368,1
6301826,C,90000,0,6,RENT,14.51,debt_consolidation, 60 months,0,,85.3,0.0,0.666016556,1
8981232,B,33000,0,8,MORTGAGE,24.97,debt_consolidation, 36 months,0,,36.2,0.0,0.155860675,0
5144917,C,130000,0,8,MORTGAGE,15.05,credit_card, 36 months,1,,68.5,0.0,0.194268938,0
6504738,B,106000,0,2,MORTGAGE,10.28,debt_consolidation, 60 months,1,,65.5,0.0,0.237525831,0
8625746,B,215000,0,11,MORTGAGE,19.8,debt_consolidation, 36 months,0,,33.6,0.0,0.805874139,0
7101485,D,70000,0,10,RENT,18.67,debt_consolidation, 60 months,1,,68.7,0.0,0.541454193,1
6594670,A,20856,0,2,RENT,29.29,car, 36 months,0,,17.9,0.0,0.721225323,0
8656392,C,123000,1,1,MORTGAGE,17.69,debt_consolidation, 60 months,1,,42.0,0.0,0.97510565,0
8657200,D,45000,0,6,RENT,9.15,debt_consolidation, 60 months,1,,77.8,0.0,0.627529221,1
8985441,B,65000,0,11,RENT,19.7,credit_card, 36 months,1,,63.0,0.0,0.295329032,0
8914724,D,65000,0,11,MORTGAGE,21.85,vacation, 36 months,0,,87.2,0.0,0.827435456,0
10112292,C,136900,0,11,MORTGAGE,1.84,debt_consolidation, 36 months,1,,27.3,0.0,0.430312926,0
7264664,C,96200,0,9,MORTGAGE,10.75,debt_consolidation, 36 months,1,,83.3,0.0,0.959361355,0
9235014,B,86000,0,7,MORTGAGE,17.02,debt_consolidation, 60 months,1,,39.0,0.0,0.5510562,0
8846149,A,85000,1,0,MORTGAGE,12.89,credit_card, 36 months,1,,58.7,0.0,0.851880974,0
6527115,C,124000,0,7,MORTGAGE,23.14,vacation, 36 months,1,,85.8,0.0,0.11603772,0
6175950,C,71000,0,11,MORTGAGE,22.07,debt_consolidation, 36 months,0,,35.5,0.0,0.210039312,1
5800614,F,50500,0,7,MORTGAGE,24.57,debt_consolidation, 60 months,1,,82.2,0.0,0.03709667,1
8874967,C,51500,0,2,MORTGAGE,9.69,credit_card, 36 months,0,,63.6,0.0,0.957226995,0
8978287,A,92000,0,3,RENT,16.55,debt_consolidation, 36 months,0,,47.4,0.0,0.827685678,0
7424889,C,83000,1,0,MORTGAGE,16.25,home_improvement, 36 months,0,,61.5,0.0,0.7480896,1
7341340,C,60000,1,0,MORTGAGE,24.96,debt_consolidation, 36 months,1,,48.2,0.0,0.951745817,1
6566260,E,104000,0,2,MORTGAGE,22.56,other, 36 months,0,,93.7,0.0,0.388816991,0
11144579,C,50000,0,11,RENT,27.82,debt_consolidation, 60 months,0,,45.2,0.0,0.110922938,0
10110541,D,70000,1,0,RENT,22.89,house, 36 months,0,,29.0,0.0,0.285068431,0
5948737,D,15500,0,2,OWN,20.04,debt_consolidation, 36 months,1,,88.7,0.0,0.994048122,1
8587385,B,78000,0,11,MORTGAGE,19.68,debt_consolidation, 36 months,1,,64.7,0.0,0.632048963,0
4724609,B,65000,1,1,RENT,15.64,debt_consolidation, 36 months,1,,45.8,0.0,0.313958426,0
8886534,D,87000,0,9,MORTGAGE,10.61,debt_consolidation, 60 months,1,,61.9,0.0,0.918491219,0
5640550,D,50000,0,5,MORTGAGE,17.96,debt_consolidation, 36 months,1,,72.3,0.0,0.704885069,1
10566392,B,67000,0,8,OWN,22.44,debt_consolidation, 36 months,1,,62.9,0.0,0.988803516,0
5948921,B,60000,0,7,RENT,3.1,debt_consolidation, 36 months,0,,64.1,0.0,0.270974022,0
6288272,D,85000,0,11,MORTGAGE,23.68,debt_consolidation, 36 months,0,,67.9,0.0,0.049324493,0
6189680,D,65000,0,2,RENT,0.0,other, 36 months,1,,0.0,0.0,0.243409367,0
6291150,A,81624,0,2,RENT,17.11,credit_card, 36 months,0,,73.3,0.0,0.137508236,0
7382385,A,56800,0,9,MORTGAGE,12.08,debt_consolidation, 36 months,0,,43.2,0.0,0.797495419,0
10103637,B,30000,0,2,RENT,18.69,debt_consolidation, 36 months,1,,76.6,0.0,0.826523339,0
5619825,C,17500,0,11,RENT,22.08,debt_consolidation, 36 months,1,,44.0,0.0,0.700255404,1
6581916,E,107000,0,11,,14.05,debt_consolidation, 60 months,0,,45.9,0.0,0.21693754,0
7957081,A,97000,0,11,MORTGAGE,15.38,credit_card, 36 months,1,,38.7,0.0,0.409849726,0
10109759,B,52000,0,7,,15.21,credit_card, 36 months,0,,48.2,0.0,0.305339921,0
6550061,D,60000,1,0,OWN,20.89,debt_consolidation, 36 months,1,,43.3,0.0,0.127055934,0
8600374,C,39000,0,11,RENT,10.58,credit_card, 60 months,1,,87.8,0.0,0.081357024,1
5781371,C,50000,0,4,OWN,10.44,major_purchase, 36 months,0,,46.5,15.0,0.986595818,0
8975583,G,250000,0,11,MORTGAGE,9.13,small_business, 36 months,0,,92.8,0.0,0.915444389,1
6326235,B,57000,0,11,MORTGAGE,27.85,debt_consolidation, 36 months,0,,52.6,0.0,0.322350247,0
7344600,B,85761,0,6,RENT,6.35,credit_card, 36 months,0,,55.0,0.0,0.484707879,1
7628269,A,109000,0,11,MORTGAGE,11.96,debt_consolidation, 36 months,0,,41.4,0.0,0.854277565,0
7061654,D,50000,0,2,MORTGAGE,6.46,debt_consolidation, 36 months,0,,90.9,0.0,0.592887622,0
7102444,B,28000,0,7,RENT,20.79,major_purchase, 36 months,1,,68.4,0.0,0.669608905,0
