id,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan
9664925,B,155000,0,4,OWN,9.38,debt_consolidation, 36 months,0,,53.1,0.0,0.901607743,0
6331387,D,55000,0,11,MORTGAGE,27.82,major_purchase, 36 months,0,,94.8,0.0,0.904583436,0
9007964,D,45000,0,5,MORTGAGE,12.56,credit_card, 36 months,1,,78.8,0.0,0.810072978,1
9189246,E,65000,1,1,OWN,19.33,debt_consolidation, 60 months,0,,66.6,0.0,0.023919151,0
7667256,C,38224,0,11,MORTGAGE,24.52,credit_card, 60 months,0,,52.5,0.0,0.653646932,1
10122772,D,50295,0,11,RENT,6.47,credit_card, 36 months,1,,41.8,0.0,0.153507553,0
11034721,C,93000,1,0,,14.1,debt_consolidation, 36 months,0,,82.2,0.0,0.331932994,0
6075229,C,105000,0,4,OWN,19.47,debt_consolidation, 60 months,1,,48.0,0.0,0.778569548,0
5949199,B,61000,0,11,MORTGAGE,15.9,debt_consolidation, 36 months,1,,67.9,0.0,0.861521979,0
7705617,E,57000,0,4,RENT,14.21,debt_consolidation, 60 months,1,,71.6,0.0,0.407433054,0
9076185,C,31752,1,0,RENT,30.2,debt_consolidation, 36 months,0,,51.5,0.0,0.124105355,0
9198383,D,70000,0,11,MORTGAGE,23.57,other, 36 months,0,,38.0,0.0,0.916840549,0
10079887,B,73000,0,11,OWN,18.81,debt_consolidation, 36 months,0,,40.8,0.0,0.947070523,1
7628757,D,80230,0,11,MORTGAGE,14.78,debt_consolidation, 60 months,1,,55.9,0.0,0.12427817,0
7446548,B,80000,0,11,MORTGAGE,5.22,debt_consolidation, 36 months,1,,55.4,0.0,0.434005592,0
8557205,D,20167,0,4,OWN,4.55,debt_consolidation, 36 months,1,,49.7,0.0,0.062591203,1
5854777,B,28000,0,7,RENT,8.7,debt_consolidation, 36 months,0,,34.2,0.0,0.208972156,0
7055834,C,55000,0,9,MORTGAGE,8.44,debt_consolidation, 36 months,0,,56.4,0.0,0.597512154,0
5792387,B,93000,0,9,MORTGAGE,12.4,credit_card, 36 months,0,,68.2,0.0,0.591014311,0
5959365,C,87000,0,9,MORTGAGE,12.07,debt_consolidation, 36 months,1,,70.6,0.0,0.267767194,0
7085306,A,110000,0,11,MORTGAGE,13.09,major_purchase, 36 months,1,,30.3,0.0,0.650811906,0
6570368,A,99000,0,11,MORTGAGE,9.94,debt_consolidation, 36 months,1,,17.0,0.0,0.257677254,0
9057808,C,35000,0,6,RENT,13.99,car, 36 months,1,,88.4,0.0,0.547057283,1
6288940,B,115000,1,0,MORTGAGE,13.96,debt_consolidation, 36 months,1,,67.2,0.0,0.100930031,0
5375648,B,54000,0,8,MORTGAGE,32.49,debt_consolidation, 36 months,1,,40.1,0.0,0.825342623,1
10167775,F,52000,0,11,MORTGAGE,21.21,debt_consolidation, 60 months,1,,87.4,0.0,0.042663541,0
7082464,A,75000,0,11,,24.83,debt_consolidation, 36 months,1,,26.2,0.0,0.460556175,0
7055419,F,29000,0,3,MORTGAGE,6.62,home_improvement, 36 months,0,,16.3,0.0,0.333840926,1
5788472,D,70000,0,11,MORTGAGE,16.95,debt_consolidation, 36 months,1,,80.8,0.0,0.580020576,0
8515249,B,88000,0,8,MORTGAGE,6.3,debt_consolidation, 60 months,1,,3.9,0.0,0.054969237,0
5615854,D,50000,1,1,MORTGAGE,26.91,debt_consolidation, 60 months,0,,14.4,0.0,0.000872568,1
7285549,D,87000,0,11,MORTGAGE,17.78,medical, 36 months,1,,48.7,0.0,0.071329671,1
7625179,B,89079,0,2,RENT,1.78,debt_consolidation, 36 months,1,,71.4,0.0,0.799372811,0
5976728,A,24000,1,0,OWN,31.3,major_purchase, 36 months,1,1.0,47.7,0.0,0.370871978,0
10100558,A,70000,0,11,MORTGAGE,10.34,debt_consolidation, 36 months,0,,59.7,0.0,0.333837042,0
10064734,E,70000,0,11,MORTGAGE,11.23,home_improvement, 60 months,0,,84.3,0.0,0.298541245,0
8925466,E,30000,0,4,RENT,1.58,debt_consolidation, 36 months,1,,21.3,0.0,0.309959089,0
5774606,C,62400,0,8,RENT,28.13,credit_card, 36 months,0,,68.5,0.0,0.818300226,0
11255057,C,106000,0,6,MORTGAGE,12.07,other, 36 months,1,,93.3,0.0,0.583719177,0
7648442,B,32000,0,7,RENT,28.28,debt_consolidation, 36 months,1,,43.9,0.0,0.775041621,0
11005106,A,46600,1,1,RENT,18.64,debt_consolidation, 36 months,1,,46.0,0.0,0.1069185,0
11325374,B,82000,0,10,RENT,9.42,debt_consolidation, 36 months,0,,56.2,0.0,0.065569692,0
7904920,B,60699,0,11,MORTGAGE,12.28,debt_consolidation, 36 months,0,,69.2,0.0,0.413375916,0
6319665,B,50000,1,1,MORTGAGE,18.99,debt_consolidation, 36 months,1,,79.3,0.0,0.738412262,1
7285387,D,55000,0,8,RENT,9.49,debt_consolidation, 36 months,0,,90.0,0.0,0.952942418,0
5967416,D,40000,0,7,OWN,29.67,debt_consolidation, 36 months,1,,52.3,0.0,0.856835719,1
6535627,C,50584,0,8,RENT,23.08,debt_consolidation, 36 months,0,,60.1,0.0,0.180637247,0
6188462,B,225000,0,7,RENT,1.13,debt_consolidation, 36 months,1,,56.6,0.0,0.125524074,0
4975175,B,78000,0,11,MORTGAGE,14.58,debt_consolidation, 36 months,1,,61.3,0.0,0.847000023,0
5764966,A,62500,0,9,MORTGAGE,7.74,debt_consolidation, 36 months,1,,20.4,0.0,0.807778998,0
5784906,C,168000,0,11,MORTGAGE,11.06,credit_card, 36 months,1,,87.2,0.0,0.162110977,0
7257129,B,65000,0,3,RENT,9.14,credit_card, 36 months,0,,57.6,0.0,0.933824053,0
7364915,D,58000,0,2,RENT,7.41,debt_consolidation, 60 months,0,,19.5,0.0,0.142530172,0
7664938,B,72000,0,4,RENT,18.18,debt_consolidation, 36 months,0,,79.0,0.0,0.006344532,0
7721018,D,23400,1,0,OWN,20.62,moving, 36 months,1,,82.0,0.0,0.808161306,1
7440685,D,85000,0,11,OWN,3.81,home_improvement, 36 months,0,,13.3,0.0,0.286551195,0
8495239,B,95000,0,7,RENT,,credit_card, 36 months,0,,30.7,0.0,0.503347469,0
7053937,E,57000,0,9,MORTGAGE,30.42,debt_consolidation, 60 months,0,,45.7,0.0,0.627348185,0
7255876,D,180000,0,7,MORTGAGE,8.7,debt_consolidation, 60 months,0,,80.0,0.0,0.086674248,0
11084710,C,26000,0,2,OWN,15.13,debt_consolidation, 36 months,1,,1.6,0.0,0.242790643,1
5774647,B,58500,0,7,MORTGAGE,29.66,debt_consolidation, 36 months,0,,63.4,0.0,0.843185217,0
8128474,D,55000,0,7,MORTGAGE,19.48,credit_card, 60 months,1,,82.8,0.0,0.280860135,1
10595027,B,75000,0,11,MORTGAGE,8.32,debt_consolidation, 36 months,0,,52.1,0.0,0.856443675,0
10756387,B,150000,0,7,MORTGAGE,13.52,debt_consolidation, 36 months,0,,58.4,0.0,0.600234544,0
5648161,D,92000,0,4,RENT,4.8,credit_card, 36 months,1,,93.3,0.0,0.084384357,0
7495676,D,50000,0,11,RENT,4.27,debt_consolidation, 36 months,1,,26.8,0.0,0.258300395,0
7715800,F,47500,0,8,OWN,16.93,debt_consolidation, 60 months,1,,85.5,0.0,0.34273644,1
6188866,D,60000,0,7,RENT,16.76,credit_card, 36 months,0,,93.0,0.0,0.699634188,0
8989366,B,45000,0,3,RENT,7.09,debt_consolidation, 36 months,1,,40.4,0.0,0.422808552,0
11074768,E,42000,1,0,RENT,16.72,debt_consolidation, 36 months,1,,39.6,0.0,0.176407264,1
7534747,B,75000,0,7,MORTGAGE,20.86,debt_consolidation, 36 months,1,,20.6,0.0,0.150359716,0
8991710,B,80000,0,7,MORTGAGE,17.84,credit_card, 36 months,1,,72.5,0.0,0.899009158,0
5825276,C,45000,0,2,MORTGAGE,20.29,debt_consolidation, 60 months,0,,63.2,0.0,0.759649077,0
5775273,C,45000,0,10,RENT,13.73,debt_consolidation, 36 months,0,,48.4,0.0,0.035792419,0
10142060,A,63000,0,5,MORTGAGE,22.1,debt_consolidation, 36 months,1,,45.5,0.0,0.935853573,0
5764659,C,120000,0,10,RENT,11.62,debt_consolidation, 36 months,1,,51.6,0.0,0.07894589,0
9674660,C,20470,1,0,MORTGAGE,25.4,credit_card, 36 months,1,,57.4,0.0,0.854485686,0
8895730,D,45000,0,11,MORTGAGE,18.56,other, 36 months,0,,57.9,0.0,0.346340156,0
6634688,A,41000,0,3,RENT,8.46,credit_card, 36 months,1,,17.0,0.0,0.81469911,0
10133158,D,108000,0,4,MORTGAGE,20.6,debt_consolidation, 60 months,1,,81.7,0.0,0.158344853,0
7450630,D,96000,1,1,RENT,6.41,other, 36 months,0,,55.9,0.0,0.238576126,0
10124761,D,32000,0,8,RENT,27.57,debt_consolidation, 60 months,1,,42.5,0.0,0.074750557,0
7659625,E,60000,0,8,RENT,24.96,debt_consolidation, 60 months,1,,70.0,0.0,0.16094467,1
5939109,B,55299,0,11,RENT,7.36,home_improvement, 36 months,0,,40.2,0.0,0.555811775,0
7615371,D,98633,0,9,RENT,14.03,debt_consolidation, 36 months,0,,95.1,0.0,0.697243295,0
7045451,C,58148,0,6,OWN,14.2,credit_card, 36 months,1,,82.8,0.0,0.068245623,0
7093625,C,40000,0,3,RENT,7.83,other, 36 months,1,,66.8,0.0,0.653664726,1
5609211,B,110000,0,11,MORTGAGE,17.4,debt_consolidation, 36 months,0,,32.9,0.0,0.227652682,0
10132149,C,70000,0,11,RENT,13.54,major_purchase, 36 months,0,,71.3,0.0,0.852147592,0
7304867,D,61700,0,2,RENT,13.11,debt_consolidation, 60 months,1,,97.2,0.0,0.150751655,0
6329484,A,115888,0,11,RENT,5.86,debt_consolidation, 36 months,1,,7.3,0.0,0.110903296,0
8895542,B,72000,0,9,RENT,17.31,credit_card, 36 months,1,,75.4,0.0,0.915468128,0
7450158,A,83000,0,11,MORTGAGE,7.89,debt_consolidation, 36 months,1,,34.5,0.0,0.629501673,0
11054720,D,45000,0,9,OWN,15.68,debt_consolidation, 36 months,1,,64.0,0.0,0.809928464,0
3066465,C,105000,0,8,MORTGAGE,32.23,debt_consolidation, 36 months,0,,67.9,0.0,0.620233882,0
7619632,D,140000,0,11,RENT,15.29,debt_consolidation, 36 months,0,,70.9,0.0,0.863430302,0
10119770,D,40000,0,2,MORTGAGE,10.92,debt_consolidation, 60 months,1,,59.9,0.0,0.259405699,0
4807040,D,80000,0,11,RENT,17.03,other, 36 months,0,,53.7,0.0,0.29200077,0
8365872,D,74022,0,11,RENT,30.77,debt_consolidation, 60 months,0,,63.4,0.0,0.237197516,0
7710852,C,40000,0,11,MORTGAGE,8.31,debt_consolidation, 36 months,0,1.0,69.1,0.0,0.446627813,0
6315001,C,28000,0,3,RENT,6.9,debt_consolidation, 36 months,0,,24.1,0.0,0.56024087,0
7090536,C,67212,0,2,RENT,17.64,debt_consolidation, 36 months,0,,79.9,0.0,0.99921087,1
5763560,C,65747,0,11,RENT,11.39,debt_consolidation, 36 months,0,,36.6,0.0,0.619922084,0
9285206,D,47000,0,11,OWN,18.41,credit_card, 60 months,1,,71.0,0.0,0.538478548,0
6208893,B,83000,0,11,,5.67,debt_consolidation, 36 months,0,,87.9,0.0,0.005941607,0
8976857,B,68000,0,11,MORTGAGE,16.79,debt_consolidation, 36 months,0,,32.1,0.0,0.818106165,0
9207094,B,117000,0,11,,7.96,credit_card, 36 months,0,,58.4,0.0,0.020852387,0
8566705,A,92000,0,11,MORTGAGE,11.35,debt_consolidation, 36 months,1,,82.9,0.0,0.509088478,0
6530901,C,50000,0,3,MORTGAGE,18.93,home_improvement, 60 months,0,,35.1,0.0,0.825391859,0
10109761,F,72000,0,10,MORTGAGE,7.67,small_business, 60 months,0,,42.0,0.0,0.874424389,0
8776229,D,62000,0,2,MORTGAGE,17.79,home_improvement, 36 months,0,,70.7,0.0,0.04845837,0
5797192,C,70000,0,6,MORTGAGE,,home_improvement, 36 months,0,,49.4,34.01,0.477206283,1
8555336,B,160000,0,9,MORTGAGE,14.69,credit_card, 36 months,0,,79.9,0.0,0.493847359,0
5955886,C,38000,0,8,MORTGAGE,11.08,credit_card, 36 months,0,,58.6,0.0,0.877528959,0
10161523,B,110000,1,1,,9.0,debt_consolidation, 36 months,0,,35.4,0.0,0.192301271,0
6325839,D,93000,0,2,MORTGAGE,20.98,debt_consolidation, 36 months,0,,48.6,0.0,0.796996057,1
7384698,D,60000,0,11,RENT,16.46,debt_consolidation, 36 months,0,,84.9,0.0,0.398641524,0
7060545,C,66816,0,11,MORTGAGE,31.63,debt_consolidation, 36 months,1,,67.2,0.0,0.769977336,1
8667684,A,70000,1,1,RENT,0.91,debt_consolidation, 36 months,1,,15.4,0.0,0.27684556,0
8655271,C,200000,0,10,OWN,6.22,debt_consolidation, 36 months,0,,54.6,0.0,0.854052356,0
6565513,A,350000,0,10,MORTGAGE,12.64,home_improvement, 36 months,1,,78.8,0.0,0.664321563,0
8044948,D,46250,0,4,RENT,11.65,debt_consolidation, 36 months,0,,38.5,0.0,0.680165308,0
5716102,C,36000,0,9,RENT,9.73,credit_card, 36 months,0,,51.1,0.0,0.292490132,1
7084980,C,24000,0,3,RENT,7.95,debt_consolidation, 36 months,0,,68.5,0.0,0.726678503,0
11004614,D,52431,0,11,MORTGAGE,17.83,debt_consolidation, 36 months,0,,66.7,0.0,0.172527307,0
7306854,A,41600,0,7,RENT,16.13,debt_consolidation, 36 months,0,0.0,38.1,0.0,0.601302602,0
7454811,E,35000,0,3,OWN,23.11,other, 36 months,1,,77.2,0.0,0.940658843,0
7305644,D,62500,0,8,MORTGAGE,22.11,vacation, 36 months,1,,58.2,0.0,0.404028809,1
5685584,B,25000,0,6,RENT,10.94,credit_card, 36 months,0,,38.4,0.0,0.846470408,0
5758451,C,100000,0,7,MORTGAGE,14.74,car, 36 months,1,1.0,42.6,0.0,0.641050483,1
5959411,B,63250,0,7,MORTGAGE,25.36,debt_consolidation, 36 months,1,,80.6,0.0,0.459528261,0
7718733,B,29892,1,0,OWN,15.17,debt_consolidation, 36 months,0,,36.9,0.0,0.99186375,0
6907828,C,64000,0,2,MORTGAGE,8.46,credit_card, 60 months,1,,51.1,0.0,0.637397557,0
7505865,D,25000,0,4,OWN,10.42,home_improvement, 36 months,1,,34.8,0.0,0.929411282,0
6549133,D,26546,0,3,RENT,25.72,debt_consolidation, 36 months,1,,65.1,0.0,0.876435852,0
7448188,C,130000,0,11,MORTGAGE,,home_improvement, 36 months,0,,73.9,0.0,0.349926372,0
5405036,D,44720,0,11,MORTGAGE,25.79,home_improvement, 36 months,1,,86.3,0.0,0.76941793,0
5958466,B,42000,0,11,RENT,28.97,debt_consolidation, 36 months,1,,79.4,0.0,0.396203385,1
7388017,D,42000,0,5,RENT,11.91,debt_consolidation, 36 months,0,,64.3,0.0,0.038123072,1
4156756,B,100000,0,4,RENT,15.7,credit_card, 36 months,0,,67.9,0.0,0.346253084,0
7045034,C,46500,0,11,RENT,15.79,credit_card, 36 months,0,,92.3,0.0,0.553801587,0
6209271,C,35000,0,6,RENT,33.84,credit_card, 36 months,1,,38.3,0.0,0.355732952,0
6570196,E,165000,0,10,MORTGAGE,3.03,other, 36 months,0,,41.8,0.0,0.220623484,1
10116983,E,98000,0,11,RENT,0.92,debt_consolidation, 60 months,1,,30.2,0.0,0.017893827,1
9196932,C,45000,0,5,RENT,16.21,debt_consolidation, 36 months,0,,24.5,0.0,0.954404443,0
11245893,B,62400,0,8,MORTGAGE,34.81,debt_consolidation, 36 months,1,,20.7,0.0,0.302729966,1
5788851,C,40000,0,7,,20.37,credit_card, 60 months,0,,53.5,0.0,0.554949958,0
5950343,C,25000,0,4,MORTGAGE,7.3,debt_consolidation, 36 months,1,,86.8,0.0,0.13702573,0
5774357,C,75000,0,8,MORTGAGE,23.74,debt_consolidation, 36 months,1,,66.1,0.0,0.547364179,0
6549296,D,60000,1,1,MORTGAGE,25.36,debt_consolidation, 60 months,1,,39.8,0.0,0.755586127,0
6325695,B,42000,0,2,RENT,18.49,debt_consolidation, 36 months,1,,73.3,0.0,0.857596775,0
5756004,B,40000,0,11,MORTGAGE,33.84,debt_consolidation, 36 months,1,,43.7,0.0,0.955995867,0
6316335,D,120000,0,10,,0.27,other, 36 months,0,,10.1,0.0,0.904213363,1
9144919,A,120000,0,10,MORTGAGE,17.04,debt_consolidation, 36 months,0,,25.1,0.0,0.853753162,0
5629134,C,61000,0,3,RENT,21.7,debt_consolidation, 36 months,1,,78.4,0.0,0.728853161,0
6517081,F,62000,0,11,,18.39,debt_consolidation, 60 months,0,,72.1,0.0,0.692958407,1
5648650,C,46000,0,3,RENT,23.24,debt_consolidation, 36 months,0,,71.5,0.0,0.717514513,0
9195754,B,65000,1,0,MORTGAGE,8.86,major_purchase, 36 months,1,,26.6,0.0,0.359576328,0
6546020,C,60000,0,11,RENT,18.18,debt_consolidation, 36 months,1,,77.1,0.0,0.981690942,1
6288376,C,35000,0,5,RENT,6.17,debt_consolidation, 36 months,0,,30.6,0.0,0.128025915,1
9135376,B,90000,0,8,MORTGAGE,11.78,debt_consolidation, 36 months,0,,68.1,0.0,0.317094463,0
7625222,C,55000,0,11,MORTGAGE,13.27,home_improvement, 36 months,0,,55.5,0.0,0.279367127,1
9025340,C,80000,0,11,MORTGAGE,18.24,other, 60 months,1,,80.1,0.0,0.451473744,0
7340187,A,160000,0,2,RENT,15.1,debt_consolidation, 36 months,1,,27.6,0.0,0.78554303,0
5956438,C,51500,0,3,RENT,14.07,other, 60 months,1,,2.6,0.0,0.083662947,1
7685106,A,36000,0,9,OWN,20.62,car, 36 months,1,,2.7,0.0,0.824546965,0
10676102,C,65000,0,3,MORTGAGE,27.51,credit_card, 36 months,0,,65.3,0.0,0.218310155,1
6517135,B,67200,0,9,MORTGAGE,9.97,debt_consolidation, 36 months,1,,67.8,0.0,0.67382326,0
6532207,C,93000,0,9,RENT,28.72,debt_consolidation, 36 months,1,1.0,64.7,0.0,0.488991623,1
7267095,B,70000,0,11,RENT,17.79,debt_consolidation, 36 months,0,,70.1,0.0,0.451754598,0
7874682,D,48000,1,1,RENT,12.2,credit_card, 60 months,0,,93.2,0.0,0.415432719,0
7090240,C,42000,0,11,MORTGAGE,19.03,debt_consolidation, 36 months,0,,55.3,0.0,0.65357237,0
7668427,A,82000,0,11,OWN,17.04,credit_card, 36 months,1,,19.7,0.0,0.243977998,0
7386126,C,55000,0,11,MORTGAGE,22.36,major_purchase, 36 months,0,,18.6,0.0,0.701494753,1
6244670,A,90000,0,7,MORTGAGE,18.88,credit_card, 36 months,1,,36.0,0.0,0.301535433,0
5959097,B,32000,0,11,MORTGAGE,24.79,debt_consolidation, 36 months,1,1.0,67.1,0.0,0.353234478,0
7719201,D,44289,0,6,RENT,19.5,debt_consolidation, 36 months,1,,93.9,0.0,0.547166268,1
7574698,C,30000,0,2,OWN,16.8,debt_consolidation, 36 months,1,,29.8,0.0,0.003218724,1
8654671,C,36800,1,0,RENT,23.29,credit_card, 36 months,1,,35.4,0.0,0.318518217,0
8650064,C,64000,0,11,MORTGAGE,9.0,debt_consolidation, 60 months,0,,61.0,0.0,0.689419456,0
7647980,C,102000,0,2,MORTGAGE,17.93,debt_consolidation, 60 months,0,,51.6,0.0,0.998928861,0
5956599,B,55000,0,7,MORTGAGE,27.8,debt_consolidation, 36 months,0,,27.6,0.0,0.681718676,0
7947233,B,50000,0,11,MORTGAGE,9.75,debt_consolidation, 36 months,0,,49.1,0.0,0.750632599,0
7060893,E,55000,1,1,MORTGAGE,13.33,debt_consolidation, 60 months,0,,54.5,0.0,0.543393754,0
7345443,B,120000,0,11,MORTGAGE,15.81,credit_card, 36 months,1,,24.1,0.0,0.025436378,0
7626458,A,60000,1,1,OWN,6.18,credit_card, 36 months,0,,39.8,0.0,0.919356566,0
3702753,C,43000,0,4,RENT,23.69,debt_consolidation, 36 months,1,,96.3,0.0,0.617896606,0
10162548,B,76500,0,11,MORTGAGE,10.73,debt_consolidation, 36 months,0,,79.7,0.0,0.6473267,0
8135426,B,76416,0,11,OWN,11.39,debt_consolidation, 36 months,0,,48.8,0.0,0.675372873,0
7665689,C,75000,0,5,MORTGAGE,18.43,debt_consolidation, 60 months,1,,73.3,0.0,0.554958801,0
5785088,C,60000,0,3,OWN,34.3,debt_consolidation, 36 months,0,,74.5,0.0,0.330330395,0
7049755,B,97000,0,11,OWN,17.37,credit_card, 36 months,1,,79.1,0.0,0.446473576,0
6520070,D,79000,0,11,RENT,4.07,debt_consolidation, 36 months,1,,89.2,0.0,0.723666379,1
5937214,D,79000,0,3,RENT,12.05,debt_consolidation, 36 months,0,,55.9,0.0,0.725107357,0
7093909,B,79000,0,5,MORTGAGE,9.16,debt_consolidation, 36 months,0,,43.4,0.0,0.528313906,0
8865660,F,55000,0,7,RENT,16.47,debt_consolidation, 60 months,0,,66.5,0.0,0.470753765,1
8385247,E,167584,0,5,MORTGAGE,8.92,debt_consolidation, 36 months,0,,89.0,0.0,0.731925934,0
10617267,D,80000,0,10,RENT,8.57,debt_consolidation, 36 months,1,,66.3,0.0,0.404417417,0
5639779,E,38000,0,9,RENT,28.17,debt_consolidation, 60 months,0,,37.6,0.0,0.669856716,1
5969652,B,36000,1,1,RENT,28.83,debt_consolidation, 36 months,1,,65.9,0.0,0.654792317,1
5959111,B,58000,0,9,RENT,14.08,debt_consolidation, 36 months,0,,34.0,0.0,0.924157597,0
9574666,D,42700,0,11,MORTGAGE,27.88,debt_consolidation, 60 months,1,,92.7,0.0,0.904076831,1
7495320,E,37500,0,5,RENT,23.33,small_business, 60 months,1,,91.0,0.0,0.205690094,1
9006361,B,60000,0,11,MORTGAGE,19.42,debt_consolidation, 36 months,0,,51.4,0.0,0.434086838,0
8977826,C,115000,0,4,OWN,11.71,debt_consolidation, 36 months,0,,49.6,0.0,0.478380253,0
5771089,E,72000,0,11,,24.06,credit_card, 60 months,1,,74.4,0.0,0.01304673,0
5758112,B,55600,0,2,RENT,20.85,debt_consolidation, 36 months,1,,53.0,0.0,0.794006423,0
6180874,B,75000,0,4,RENT,11.65,debt_consolidation, 36 months,0,,75.7,0.0,0.992881616,0
10163426,B,54000,0,11,OWN,13.13,debt_consolidation, 36 months,1,,15.1,0.0,0.134605448,0
6295867,E,96600,0,4,RENT,20.48,debt_consolidation, 60 months,0,,87.1,0.0,0.519685821,1
8615939,B,130000,0,11,OWN,9.6,debt_consolidation, 36 months,0,,32.6,0.0,0.261181156,0
8659061,C,56500,1,1,,18.08,debt_consolidation, 36 months,0,,72.1,0.0,0.492746784,0
9155191,A,75000,0,3,MORTGAGE,19.94,debt_consolidation, 36 months,1,,51.2,0.0,0.813761409,0
5768322,B,100000,0,2,MORTGAGE,10.28,home_improvement, 36 months,1,,75.8,0.0,0.318579308,0
7335403,A,90000,0,11,MORTGAGE,22.37,debt_consolidation, 36 months,1,,68.6,0.0,0.812313514,0
6864569,A,67000,0,2,RENT,24.02,credit_card, 36 months,1,,97.7,0.0,0.343287225,0
5770398,D,60000,0,3,RENT,19.26,debt_consolidation, 36 months,0,,55.1,0.0,0.256448204,0
6551482,A,68000,0,5,MORTGAGE,8.79,credit_card, 36 months,0,,51.0,0.0,0.863273887,0
5876033,B,24000,0,11,OWN,26.6,debt_consolidation, 36 months,0,,58.9,0.0,0.255917196,0
10394868,E,72000,0,11,MORTGAGE,14.12,home_improvement, 60 months,0,,80.0,0.0,0.428562302,0
8044813,E,96000,0,11,MORTGAGE,27.39,moving, 36 months,0,,20.3,0.0,0.143368845,0
9217318,E,34000,0,9,MORTGAGE,17.51,other, 36 months,1,,79.5,0.0,0.25976765,0
6180094,B,65000,0,3,RENT,4.21,debt_consolidation, 36 months,1,,50.0,0.0,0.1944761,0
7814579,B,47000,0,3,MORTGAGE,26.53,debt_consolidation, 36 months,1,,39.3,0.0,0.746178193,0
7053371,B,116000,0,5,RENT,5.78,debt_consolidation, 36 months,1,,65.7,0.0,0.356448777,0
5967163,C,35800,0,11,RENT,14.61,debt_consolidation, 60 months,1,,63.3,0.0,0.128229489,0
6536060,E,100000,1,1,RENT,18.52,debt_consolidation, 60 months,0,,79.3,0.0,0.156452335,0
7719180,B,75689,0,4,MORTGAGE,10.92,other, 36 months,0,,4.4,0.0,0.116014852,0
7072383,D,42000,0,6,RENT,22.97,small_business, 36 months,0,0.0,42.9,0.0,0.522846036,1
7645303,A,110000,0,3,MORTGAGE,,debt_consolidation, 36 months,1,,56.5,0.0,0.019636922,0
6296532,C,73000,0,11,RENT,14.25,debt_consolidation, 36 months,1,,51.2,0.0,0.65192383,0
8755887,C,58000,0,5,,29.62,debt_consolidation, 36 months,0,,78.9,0.0,0.994188439,1
6329967,A,42000,0,9,MORTGAGE,26.89,debt_consolidation, 36 months,0,,41.1,0.0,0.66054736,0
10617067,C,74000,0,11,MORTGAGE,12.26,debt_consolidation, 60 months,0,,53.7,0.0,0.812441136,0
8536168,B,55403,0,7,MORTGAGE,17.11,credit_card, 36 months,0,,78.3,0.0,0.031903102,0
5764080,A,225000,1,1,MORTGAGE,10.35,debt_consolidation, 36 months,1,,26.9,0.0,0.540374867,0
5628905,C,60000,0,4,MORTGAGE,19.16,debt_consolidation, 60 months,1,,68.4,0.0,0.120796819,0
5865915,E,85000,0,11,RENT,15.94,other, 36 months,0,,35.6,0.0,0.181455938,0
8600542,D,75000,0,10,OWN,7.84,debt_consolidation, 36 months,1,,12.5,0.0,0.475114272,1
7339672,C,95000,0,11,,10.13,debt_consolidation, 60 months,0,,57.9,0.0,0.920481862,0
7368656,D,47600,0,7,MORTGAGE,12.48,debt_consolidation, 60 months,1,,74.7,0.0,0.70244637,0
8989583,A,42000,0,3,RENT,17.43,debt_consolidation, 36 months,1,,42.3,0.0,0.218926662,0
8266442,C,105000,0,2,MORTGAGE,12.34,debt_consolidation, 60 months,1,,29.4,0.0,0.587574647,0
9025298,B,75000,0,11,RENT,20.08,debt_consolidation, 36 months,1,,58.4,0.0,0.320807925,0
5936595,A,42000,0,10,MORTGAGE,20.46,debt_consolidation, 36 months,1,,32.7,0.0,0.276522672,0
5456337,C,62500,0,11,MORTGAGE,31.68,debt_consolidation, 60 months,1,,41.5,0.0,0.179804057,0
9207987,C,80000,1,1,RENT,10.88,credit_card, 36 months,0,,63.9,0.0,0.416920047,0
7374868,E,85000,0,5,RENT,16.83,other, 36 months,0,,54.8,0.0,0.496954623,1
10745122,A,50000,0,11,OWN,15.71,credit_card, 36 months,0,,57.3,0.0,0.897124586,0
7439142,F,45000,0,2,,9.47,debt_consolidation, 60 months,1,,46.8,0.0,0.175179039,0
6159214,A,62400,0,11,MORTGAGE,24.23,credit_card, 36 months,1,,59.5,0.0,0.822470627,0
7496092,B,37000,0,11,RENT,7.46,debt_consolidation, 36 months,0,,47.4,0.0,0.084186867,0
8157952,B,45000,0,6,MORTGAGE,29.76,debt_consolidation, 36 months,1,,40.9,0.0,0.672100693,0
7619856,C,105000,0,8,RENT,15.87,debt_consolidation, 36 months,1,,32.4,0.0,0.110805675,0
8558403,B,75000,0,4,MORTGAGE,11.36,credit_card, 60 months,0,,56.0,0.0,0.79298895,1
8982237,C,21000,0,8,RENT,14.8,debt_consolidation, 36 months,1,,84.2,0.0,0.696494064,0
9208914,C,54000,0,10,,12.47,home_improvement, 36 months,0,1.0,62.6,0.0,0.393515828,0
7676148,B,25000,1,1,RENT,7.87,debt_consolidation, 36 months,1,,10.6,0.0,0.426609022,1
7336832,B,45000,0,3,,16.83,debt_consolidation, 36 months,1,,47.8,0.0,0.023965506,0
3188481,A,88700,0,6,,16.51,debt_consolidation, 36 months,1,,35.2,0.0,0.204142995,0
